"node_id","degree_centrality","betweenness_centrality","closeness_centrality","eigenvector_centrality","node_degree","cluster"
1401,0.010648596321394,0.000958265142873323,0.323317683881064,0.00636863577597389,11,1
926,0.0193610842207164,6.4277525241721e-05,0.329505582137161,0.00856370666193889,20,1
1084,0.0135527589545015,1.33113854707682e-05,0.333118348919703,0.00404344426245294,14,1
998,0.00774443368828654,3.19767321498606e-05,0.311519903498191,0.00201035606680142,8,1
1698,0.0174249757986447,0.00100951719962483,0.327728426395939,0.000469326441813571,18,1
913,0.0416263310745402,0.00627436651905971,0.413696435722867,0.0055022264814506,43,2
1577,0.010648596321394,0.000241720436160734,0.324231010671689,0.00193687618236262,11,1
1140,0.00774443368828654,8.8143850577692e-05,0.303466509988249,0.000420085101415596,8,1
1534,0.0174249757986447,0.00201864142559233,0.330031948881789,0.000786805365079542,18,1
1171,0.0193610842207164,0.00678452387092274,0.32845786963434,0.00135738702032498,20,1
1674,0.0232333010648596,0.00804454213434988,0.38878434324426,0.00361382987994857,24,1
1527,0.010648596321394,0.000978794730881972,0.320210787352759,0.0015863439824213,11,1
1900,0.0242013552758954,8.68668100393431e-05,0.335498538486522,0.0100492532820231,25,1
1001,0.0367860600193611,0.00310514608888973,0.40335806325654,0.00245181909944213,38,1
1549,0.0464666021297193,0.0115863098597144,0.349932249322493,0.000150191139744566,48,1
1412,0.0203291384317522,0.000510493906252917,0.337912986588158,6.48428399458619e-05,21,1
1113,0.0445304937076476,0.000526535893608374,0.356698895027624,0.000368448524099598,46,1
1228,0.021297192642788,0.000349194220818593,0.320111558723272,3.9226600385312e-05,22,1
1427,0.0629235237173282,0.00526626155249077,0.408785120696478,0.00208026783953906,65,2
1035,0.0242013552758954,0.000616593221672766,0.341939755047997,8.39908739675733e-05,25,1
924,0.042594385285576,0.0017474066187402,0.3514800952705,9.79190629934998e-05,44,1
1740,0.0348499515972895,0.000230266110925357,0.349340547852553,0.000339565939970023,36,1
1010,0.0338818973862536,0.00107483653943868,0.333333333333333,7.45181592265333e-05,35,1
1446,0.0338818973862536,0.000341531119403031,0.344218593802066,0.000160893053185346,35,1
1425,0.031945788964182,0.00183809980808167,0.347577388963661,0.000135359882338121,33,1
428,0.0396902226524685,0.00184927506666639,0.362710674157303,0.000359555041459247,41,1
1703,0.0667957405614714,0.0180993154543487,0.4057344854674,0.0010236899348095,69,2
1844,0.0667957405614714,0.0047608313297991,0.396392939370683,0.00236263181638689,69,2
1801,0.021297192642788,8.21644915729345e-05,0.332475056324429,0.000125089453429571,22,1
475,0.0387221684414327,0.000769861996308897,0.3695885509839,0.000406561065442465,40,1
1763,0.0300096805421104,0.000130136313340259,0.342279655400928,0.00020270985955413,31,1
1624,0.0329138431752178,0.000704370740494796,0.322913410440763,2.73087389190404e-05,34,1
1294,0.0203291384317522,0.000885138255419984,0.359804946011843,0.000694368591769134,21,1
641,0.0542110358180058,0.00462432003747655,0.40414710485133,0.00104393530706857,56,2
962,0.0251694094869313,0.00102614606821808,0.352079072937969,0.000165151995236777,26,1
1778,0.0358180058083253,0.00156634825774529,0.367746529013884,0.000395053415922185,37,1
1671,0.0300096805421104,0.00119306295898075,0.343189368770764,0.000246866391292612,31,1
366,0.0561471442400774,0.000977049214272422,0.367093105899076,0.000547990240949228,58,1
1565,0.0416263310745402,0.00116945168778284,0.377696526508227,0.000949526506723379,43,1
948,0.0358180058083253,0.000416165611154734,0.347694378996971,0.000349201054572569,37,1
1695,0.0280735721200387,0.000128128521366619,0.338134206219313,0.000195737490175735,29,1
1766,0.0377541142303969,0.000284156958658616,0.351719441607082,0.000303551805317818,39,1
171,0.00968054211035818,0.00766730901377368,0.300290697674419,1.42181769935533e-05,10,1
1070,0.074540174249758,0.0121121117787131,0.393673780487805,0.000463049929196053,77,2
1773,0.021297192642788,6.3315080426482e-05,0.336044242029928,0.000156503616311347,22,1
1625,0.0232333010648596,5.89856366341704e-05,0.331302116741501,0.000125192393043963,24,1
915,0.0329138431752178,0.0015754283077058,0.366572036905607,0.000478097018362767,34,1
1387,0.00774443368828654,0.00121834261617115,0.310396634615385,4.47000917992796e-05,8,1
1311,0.0222652468538238,0.000569207918038926,0.341826604897419,4.60952728497493e-05,23,1
1318,0.0387221684414327,0.00104099003596967,0.379500367376929,0.00100110978240045,40,1
1013,0.010648596321394,0.000904766215507919,0.322510146737434,2.70394054944509e-05,11,1
1297,0.00484027105517909,0.000318027178558976,0.291643139469226,1.28076335980332e-05,5,1
1210,0.0377541142303969,0.000973217429360186,0.354739010989011,0.000211825604808768,39,1
1037,0.0348499515972895,0.000808698108750938,0.351839237057221,9.81832642183448e-05,36,1
1525,0.0542110358180058,0.00273687525239783,0.39054820415879,0.000735337799095037,56,1
1142,0.0309777347531462,0.000178335944881838,0.342620232172471,0.000213531570856999,32,1
1408,0.031945788964182,0.000990453512106725,0.358058925476603,0.000381564682355489,33,1
1332,0.0396902226524685,0.000907790867296461,0.35510484702647,0.000344849789155141,41,1
1109,0.0358180058083253,0.00106197985308973,0.3378024852845,4.83788393364255e-05,37,1
930,0.0493707647628267,0.000425644060320547,0.347577388963661,0.000293619470543409,51,1
1170,0.0338818973862536,0.00183946793641721,0.340026333113891,7.31467137803141e-05,35,1
1338,0.0648596321393998,0.00487440849338381,0.3818853974122,0.000327801995631229,67,2
596,0.0261374636979671,0.00599369144492802,0.396088957055215,0.00106373950626251,27,1
1830,0.0145208131655373,0.000661685048942089,0.374275362318841,0.000764037925677433,15,1
941,0.0513068731848984,0.00127704336026948,0.335607537361923,0.00012683506188229,53,1
1502,0.0667957405614714,0.00119705602184231,0.354130956462119,0.00018812417986338,69,1
1686,0.0329138431752178,0.000870958917839151,0.352199113535629,0.000120559470385702,34,1
1273,0.0609874152952565,0.00467459454543118,0.40007745933385,0.00086643631823804,63,2
1500,0.0271055179090029,0.000347785392091469,0.341939755047997,6.97250309996098e-05,28,1
1429,0.0358180058083253,0.00251067568215096,0.397002305918524,0.000944225102840807,37,1
1159,0.0580832526621491,0.00571816535525064,0.401945525291829,0.00114646218534999,60,2
1745,0.0174249757986447,0.000843530917023306,0.357315807679004,0.000341717217856451,18,1
917,0.124878993223621,0.0489526394376071,0.436971235194585,0.00111086852498235,129,2
1781,0.0242013552758954,0.000652929549941891,0.346644295302013,0.000127562570956215,25,1
1633,0.021297192642788,0.000205238841765368,0.332475056324429,3.91036742615257e-05,22,1
1638,0.031945788964182,6.36367568940043e-05,0.331089743589744,7.36450434367247e-05,33,1
942,0.0619554695062924,0.000328186392927096,0.353888317917095,0.000152583591226836,64,1
1373,0.0696999031945789,0.00302321018501178,0.371716444764304,0.000215930255693432,72,1
1786,0.0929332042594385,0.00157759342806969,0.364117025026436,0.000235465577584176,96,2
1871,0.0784123910939013,0.000854312138657597,0.362329007365837,0.000222810454732997,81,1
1018,0.0484027105517909,0.000246661436496429,0.345831938399732,0.0001460841699022,50,1
1032,0.0755082284607938,0.00481667111317761,0.400698215671063,0.000916957453342016,78,2
1104,0.104549854791868,0.00408180712928754,0.361821366024518,0.000275473514022599,108,2
1066,0.0648596321393998,0.00114580068268133,0.362075008762706,0.000192538981973394,67,1
1716,0.0571151984511133,0.000272217897338543,0.33056,0.00011752552453817,59,1
1231,0.0706679574056147,0.000699828789360408,0.337912986588158,0.000139330427221116,73,1
1824,0.0551790900290416,0.000263520059932122,0.352559726962457,0.00015204922143351,57,1
1014,0.0948693126815102,0.00772293634364528,0.371716444764304,0.00022718908883358,98,2
1406,0.0290416263310745,0.000880640525321491,0.34479305740988,8.09075544623658e-05,30,1
1345,0.0929332042594385,0.000765084029198377,0.338688524590164,0.000150182663734817,96,1
1515,0.0658276863504356,0.000779647830822973,0.357439446366782,0.000187828095791278,68,1
1281,0.0387221684414327,0.00020152995130988,0.352439440464005,0.000145121251668353,40,1
1893,0.0793804453049371,0.00144306610434156,0.356452726017943,0.000200091652776305,82,1
1166,0.0542110358180058,0.00147935911079107,0.365405022992572,0.000182240167630976,56,1
1261,0.0648596321393998,0.00289726478683252,0.361188811188811,0.000159318524233554,67,1
1578,0.0338818973862536,0.000113830411478958,0.32783243414789,8.56482094256616e-05,35,1
1192,0.0929332042594385,0.00892452505731612,0.388199924840286,0.000884171879181082,96,2
896,0.121006776379477,0.00303378645313242,0.358058925476603,0.000244686526580203,125,2
1783,0.116166505324298,0.0154566378081948,0.387181409295352,0.000315986834908098,120,2
1099,0.05324298160697,0.000105786630369019,0.352319236016371,0.000148015764382542,55,1
1396,0.0513068731848984,0.00011058331388867,0.352079072937969,0.000140325619323503,53,1
1508,0.0309777347531462,0.000751470161746364,0.360432658757851,0.000483386177263742,32,1
483,0.160696999031946,0.0425729320599159,0.439761600681141,0.00164548204072992,166,2
1583,0.0929332042594385,0.00187568055940063,0.342279655400928,0.000161674142074238,96,1
1661,0.0764762826718296,0.000987711884563166,0.358929812369701,0.000219621119224328,79,1
1742,0.0755082284607938,0.000590461632264841,0.357686980609418,0.00019087550232805,78,1
1282,0.0648596321393998,0.000587583654875527,0.360684357541899,0.000171017557771013,67,1
1820,0.063891577928364,0.000422102741589018,0.355838787461247,0.000156833037804861,66,1
1215,0.0406582768635044,0.000298695987305056,0.333872010342599,0.00010990328202492,42,1
1495,0.063891577928364,0.000399660582780737,0.349576988155668,0.000155307773033562,66,1
1899,0.0755082284607938,0.00169332554261386,0.351241074464468,0.000146709479576624,78,1
1812,0.0416263310745402,0.000124911383177693,0.346528010734653,0.000102868420616355,43,1
1706,0.0396902226524685,0.000369334366366292,0.347694378996971,0.000111316888190092,41,1
1582,0.0387221684414327,0.000122310104790534,0.348750844024308,0.000110933791828632,40,1
971,0.031945788964182,0.000100980881910446,0.331514762516046,7.96308218824799e-05,33,1
1347,0.0706679574056147,0.00238460664677331,0.331834243495021,0.000129607987640772,73,1
954,0.0522749273959342,0.000530395090400371,0.359179415855355,0.000145001871865562,54,1
1324,0.0377541142303969,0.000512773143557633,0.353162393162393,0.000130086718358124,39,1
1732,0.0454985479186834,0.000163184382542728,0.345831938399732,0.000103231986089783,47,1
1316,0.0300096805421104,3.78608741182511e-05,0.334954604409857,9.23764673229137e-05,31,1
1148,0.0619554695062924,0.000945404992987443,0.340924092409241,0.000149561380137853,64,1
1907,0.0280735721200387,0.00113759365357009,0.385735623599701,0.000773249985500436,29,1
1848,0.0338818973862536,2.89849301310673e-05,0.348750844024308,0.00010761970358029,35,1
1204,0.102613746369797,0.002687251564318,0.359179415855355,0.000239389097015933,106,2
1451,0.0290416263310745,0.0022569299119733,0.372655122655123,0.00115345487766784,30,1
1303,0.0454985479186834,0.000514101679206031,0.352559726962457,0.000133261648339407,47,1
919,0.0271055179090029,0.000819925335299575,0.352079072937969,7.89161164110915e-05,28,1
1828,0.05324298160697,0.00145030182307176,0.362329007365837,0.000159003153888337,55,1
1404,0.0474346563407551,0.00364794578929292,0.34886862546437,0.000503611048626306,49,1
1309,0.0406582768635044,0.000179016649327391,0.349813748730105,0.000107692447258795,42,1
1284,0.0571151984511133,0.00066870159997656,0.332154340836013,0.000121661022931362,59,1
1245,0.0377541142303969,0.00515318966805719,0.392626377803117,0.00113483223198517,39,1
933,0.0232333010648596,0.000175598006360018,0.341600529100529,6.32554233874169e-05,24,1
984,0.0396902226524685,9.21121622850875e-05,0.350288233299424,0.000120140907159311,41,1
898,0.0358180058083253,3.71422639242e-05,0.331727681438664,7.2485111026568e-05,37,1
1108,0.0406582768635044,4.16097873507074e-05,0.346528010734653,0.000111144235196463,42,1
1595,0.0367860600193611,0.00236477743713362,0.390843738176315,0.00091607831903761,38,1
1729,0.0764762826718296,0.00213420944014965,0.37238644556597,0.000317171035428897,79,2
969,0.0300096805421104,7.6604669153728e-05,0.338466579292267,8.16246986674848e-05,31,1
1020,0.0551790900290416,0.00473859963170018,0.393224210125619,0.000941346272520905,57,2
1454,0.0493707647628267,0.000177337656065354,0.351360544217687,0.000122950745335572,51,1
1102,0.0484027105517909,0.000133260443645072,0.351839237057221,0.000132316793965356,50,1
1894,0.0600193610842207,0.00670407674968505,0.400853705859527,0.00146195137276867,62,2
1751,0.0474346563407551,0.000123814673118392,0.35112168592794,0.000120000040530074,49,1
1503,0.0261374636979671,9.4224180775851e-05,0.336263020833333,9.01945362371602e-05,27,1
1081,0.0280735721200387,7.03271522530153e-05,0.336591723688498,8.03000496839452e-05,29,1
1448,0.0493707647628267,0.00168069138644545,0.350050830227042,0.000127273733811949,51,1
1322,0.0861568247821878,0.00102323654734296,0.33736120182887,0.000148077473979665,89,1
1636,0.0735721200387222,0.000519145755358845,0.331089743589744,0.000131126514259099,76,1
988,0.0387221684414327,3.70909981478354e-05,0.312084592145015,7.0545595143761e-05,40,1
1019,0.0551790900290416,0.000150999296150843,0.324740647595096,0.000110906146548535,57,1
1873,0.0387221684414327,3.43975057474956e-05,0.318041871921182,8.50937591677086e-05,40,1
1459,0.0977734753146176,0.00124745496853597,0.346179624664879,0.000172755722614214,101,2
1120,0.0484027105517909,0.000583202007816812,0.324740647595096,9.6427513828742e-05,50,1
1067,0.0726040658276864,0.00048856815214994,0.337581699346405,0.000161782781850166,75,1
1479,0.0803484995159729,0.000561999471585816,0.337692056227525,0.000175229901414971,83,1
1044,0.0261374636979671,1.72136906455721e-05,0.308358208955224,5.15917773151743e-05,27,1
637,0.0880929332042594,0.0170497950862593,0.429164935604487,0.00258088614125108,91,2
1628,0.0784123910939013,0.000937433428046462,0.339690891154226,0.000146935934049687,81,1
1423,0.0580832526621491,0.00435293131244386,0.375227025063567,0.000812711298650957,60,1
994,0.0251694094869313,0.001622156974004,0.381744271988174,0.00113234702912784,26,1
1036,0.0551790900290416,0.000183902494988025,0.326485461441214,0.000100270442965105,57,1
1475,0.0687318489835431,0.00157930541717065,0.350288233299424,0.000189964586439777,71,1
902,0.0435624394966118,1.94146881491832e-05,0.313315134971186,7.47307151444796e-05,45,1
1857,0.0696999031945789,0.000382620231369398,0.327936507936508,0.000103710966461564,72,1
1298,0.0677637947725073,0.00578483410121952,0.368928571428571,0.000812672008683972,70,1
1472,0.0861568247821878,0.0123071158111126,0.381603250831178,0.000303285870060941,89,2
1277,0.119070667957406,0.00409945033540129,0.36334857544847,0.000256737201822326,123,2
1591,0.0909970958373669,0.00548082323064846,0.348163127738456,0.000222214944075135,94,1
1611,0.0687318489835431,0.00672048267041617,0.371182177506288,0.000402153969279168,71,1
1021,0.0580832526621491,0.00301154164822583,0.352800546448087,0.000455011100837396,60,1
1462,0.0803484995159729,0.000349875747655047,0.330242966751918,0.000123062138643851,83,1
1691,0.0571151984511133,0.000175195667141253,0.322308892355694,0.000103758113777767,59,1
975,0.0513068731848984,0.000211923864384233,0.328666878778237,0.000115963803033722,53,1
1158,0.0629235237173282,0.000999779475035232,0.349458728010825,0.000135506782421289,65,1
1655,0.05324298160697,0.000118771603161034,0.321106621075536,8.58405124472157e-05,55,1
1596,0.0735721200387222,0.00246327471847498,0.331621187800963,0.00011683544094228,76,1
1279,0.0416263310745402,3.88435982572511e-05,0.317065684468999,6.13990159356345e-05,43,1
1790,0.0358180058083253,0.00169510734018232,0.342733908427339,0.0001722843576991,37,1
1426,0.0609874152952565,0.000200086450674415,0.325662042875158,0.000124394749214178,63,1
981,0.0445304937076476,2.87737509370852e-05,0.315131177547285,7.7866877504616e-05,46,1
1573,0.085188770571152,0.00115787660491326,0.34502338009352,0.000176984147593182,88,1
1190,0.0367860600193611,0.000315723023181201,0.312651331719128,6.32845948727565e-05,38,1
1235,0.102613746369797,0.0127588067430918,0.401165048543689,0.000914818092392035,106,2
1227,0.0803484995159729,0.00088334546126907,0.33484602917342,0.000148089059354239,83,1
1576,0.0629235237173282,0.000150226361727836,0.321206467661692,0.000111291291029893,65,1
1379,0.0484027105517909,3.54132316521385e-05,0.316676885346413,8.39017584952814e-05,50,1
1587,0.0503388189738625,7.22707625815091e-05,0.316773995706838,8.7117496631476e-05,52,1
1382,0.0387221684414327,4.21858381348792e-05,0.349695328368314,0.000113171866078043,40,1
1850,0.0271055179090029,0.000368320498969551,0.34114927344782,7.47963823984123e-05,28,1
1872,0.0474346563407551,0.000449684419033583,0.330877642536835,9.65851433133555e-05,49,1
1473,0.0513068731848984,0.0104658971473943,0.420945395273024,0.002399817208278,53,2
1649,0.0329138431752178,0.000140298992037471,0.329926541041201,8.25314547354979e-05,34,1
1009,0.0542110358180058,0.000253917690802001,0.328040647824706,0.000101353313034726,56,1
1704,0.0232333010648596,0.000368540811455532,0.319715258433921,6.52274317658134e-05,24,1
1063,0.0203291384317522,5.29948976487226e-06,0.322007481296758,0.00909814296102853,21,1
1651,0.00290416263310745,0,0.312462189957653,0.00179011929583174,3,1
1909,0.0387221684414327,0.00661001130181724,0.350764006791171,0.00942067983027303,40,1
1831,0.0396902226524685,0.00614635820185349,0.359554472676645,0.000419733789393683,41,1
1276,0.000968054211035818,0,0.287663603453077,0.000539512271274471,1,1
1392,0.0348499515972895,0.00014887338582767,0.332261177227404,7.40511890115247e-05,36,1
1715,0.0619554695062924,0.00474590230947268,0.36696269982238,0.000801247052506393,64,1
1221,0.0677637947725073,0.00657791983341528,0.357192254495159,0.000197690034138055,70,1
1680,0.0580832526621491,0.00647414931985572,0.380619012527634,0.000807051029147886,60,1
1015,0.0338818973862536,2.89886090488262e-05,0.310676691729323,6.90490218350655e-05,35,1
1315,0.0416263310745402,4.05042407551329e-05,0.31350531107739,8.01743192316769e-05,43,1
1100,0.0609874152952565,0.000245312042262475,0.325764742983286,0.000106019919728666,63,1
1884,0.0300096805421104,1.61738022166953e-05,0.309652278177458,6.88639618293729e-05,31,1
989,0.0329138431752178,4.6007850195878e-05,0.30993099309931,5.17813210970057e-05,34,1
1414,0.00677637947725073,4.93703697998683e-08,0.295480549199085,1.46362638053468e-05,7,1
1432,0.0522749273959342,9.95945365063885e-05,0.32031007751938,9.95407755974932e-05,54,1
1764,0.0232333010648596,1.8599303261868e-05,0.308450283666766,4.99963128965303e-05,24,1
1129,0.0571151984511133,0.000165231104024217,0.323418910457107,9.59465022962665e-05,59,1
1647,0.0474346563407551,0.000207012419494209,0.328353464717101,9.47943547898115e-05,49,1
1859,0.0435624394966118,7.64137693480038e-05,0.320707854703508,9.91710038525152e-05,45,1
1082,0.0542110358180058,7.15792161126133e-05,0.316968395213256,9.16088585231342e-05,56,1
1115,0.0338818973862536,2.29172640208307e-05,0.314363968350578,6.61852924438184e-05,35,1
1862,0.0513068731848984,0.000307579101933311,0.327313054499366,9.2682367313997e-05,53,1
1257,0.0522749273959342,0.000129928038544646,0.320210787352759,8.44082707329356e-05,54,1
1841,0.0464666021297193,8.82204348321082e-05,0.314651233627779,8.11149544844343e-05,48,1
1381,0.0251694094869313,1.28298167725421e-05,0.309188865609099,4.50446827123492e-05,26,1
1438,0.031945788964182,9.93664448393579e-06,0.304719764011799,5.96750156212593e-05,33,1
1292,0.0522749273959342,0.000205557214607938,0.325456836798992,8.16889178123665e-05,54,1
1350,0.0309777347531462,0.0018637598001834,0.353888317917095,0.000597379901279966,32,1
1635,0.031945788964182,0.000121761260172367,0.321206467661692,6.12492873995163e-05,33,1
957,0.0619554695062924,0.000955772646301808,0.344908180300501,0.000132784250442027,64,1
1413,0.0571151984511133,0.00025591674887071,0.327209375989864,0.000105285838650792,59,1
1436,0.0280735721200387,0.0107633735440617,0.41889699918897,0.0020120592750613,29,1
1903,0.0377541142303969,0.000152957213705913,0.323216520650814,8.26053208345365e-05,39,1
1682,0.0358180058083253,0.000186291903329632,0.325867507886435,7.73538264783451e-05,37,1
1060,0.0484027105517909,0.00340449539642951,0.387181409295352,0.000821709943102702,50,1
1550,0.0358180058083253,2.21752930190969e-05,0.3118961352657,5.80419728345689e-05,37,1
1592,0.0232333010648596,1.11748203875332e-05,0.303912915563401,3.54158669537267e-05,24,1
1728,0.0300096805421104,3.23862116498731e-05,0.302754982415006,5.88218522695295e-05,31,1
1229,0.0445304937076476,0.000149691841829038,0.325149512118351,7.61829666684264e-05,46,1
1366,0.0629235237173282,0.00907706078188136,0.409595559080095,0.0012054180841201,65,2
1042,0.0135527589545015,0.000162410173810024,0.334629089731131,4.97759664822789e-05,14,1
1876,0.05324298160697,0.00392646681870926,0.367354196301565,0.00016763523573568,55,1
1225,0.0280735721200387,0.000325583917580348,0.340586877678866,8.55120381962888e-05,29,1
1634,0.0358180058083253,0.00126554045215925,0.33736120182887,0.000103123284001485,37,1
1355,0.0348499515972895,0.000255340899726411,0.33736120182887,0.000115194518818754,36,1
1306,0.0242013552758954,0.000351587169804303,0.325251889168766,7.30132242786016e-05,25,1
1183,0.031945788964182,0.00220528338163053,0.38245094409478,0.000496780411448615,33,1
1569,0.0454985479186834,0.00493382527949304,0.390253116735927,0.000953420646092748,47,1
1308,0.0183930300096805,0.000330160716045196,0.308358208955224,2.86212139705402e-05,19,1
1258,0.0396902226524685,0.0040863896488016,0.382876204595997,0.00150117649965478,41,1
1310,0.0251694094869313,6.77485334229492e-05,0.330983659083627,7.66779587626033e-05,26,1
1236,0.0406582768635044,0.000873268341581669,0.33538961038961,7.88325617240618e-05,42,1
1260,0.0358180058083253,0.00024885052374321,0.34387483355526,0.000105400650639304,37,1
1492,0.0116166505324298,0.00605671616337849,0.364502470007057,0.000549967269513109,12,1
1299,0.0290416263310745,0.000242439164474205,0.341261975553353,8.22479786319648e-05,30,1
1275,0.0542110358180058,0.00108701507403916,0.357810876342224,0.000150732994696161,56,1
1051,0.0435624394966118,0.00375179992614817,0.393523809523809,0.000984011199417106,45,1
1767,0.0338818973862536,0.000503597144942988,0.35328317373461,0.000271311458176487,35,1
1496,0.0454985479186834,0.00168896386832138,0.356206896551724,0.000127983754299797,47,1
1807,0.0484027105517909,0.00418478043076867,0.416532258064516,0.00239863098006959,50,2
1131,0.0300096805421104,0.000425564119286337,0.321406347230865,5.34843812111385e-05,31,1
1482,0.0464666021297193,0.00113312765111035,0.350407055630936,0.000116433537565282,48,1
1709,0.0590513068731849,0.00414221563830052,0.373328514636791,0.000214883162942369,61,1
1246,0.0329138431752178,0.00219213150580289,0.361315145155649,0.000134598256663788,34,1
1536,0.0784123910939013,0.0164160029061638,0.392328142802886,0.000548301315808151,81,2
1141,0.0164569215876089,2.34522481190908e-05,0.307166220636337,2.78116473497837e-05,17,1
1189,0.0358180058083253,0.00469964053413499,0.371315600287563,0.000151024143964531,37,1
1504,0.0551790900290416,0.00123832786521842,0.357439446366782,0.00011887876030749,57,1
1738,0.0242013552758954,0.000238939231727328,0.362075008762706,0.000299945626886229,25,1
974,0.00968054211035818,1.81591234405498e-05,0.300290697674419,2.09844722414923e-05,10,1
1481,0.0154888673765731,0.000138215576711959,0.332475056324429,5.57652649096662e-05,16,1
1630,0.063891577928364,0.00709842156254823,0.39684978870534,0.00114439347094886,66,2
1699,0.0396902226524685,0.00199039990020304,0.383444691907944,0.000639961765008737,41,1
1304,0.0358180058083253,0.00237792993489782,0.332047573127612,7.7233092100726e-05,37,1
1667,0.0251694094869313,0.000940914360068238,0.33538961038961,3.87481882770523e-05,26,1
1093,0.00774443368828654,0.000360845040274154,0.334304207119741,9.76198316681816e-05,8,1
1444,0.0300096805421104,0.00373432568391225,0.401476875242907,0.00153747831248111,31,1
1127,0.0193610842207164,0.000970666325584565,0.317846153846154,3.16538380176018e-05,20,1
1188,0.0300096805421104,0.000114311564162333,0.331408405518126,7.92198509500506e-05,31,1
944,0.0348499515972895,0.000594583977468503,0.344333333333333,0.000101661609093743,36,1
1725,0.0484027105517909,0.00655895491372099,0.356329768885823,9.52192675859141e-05,50,1
1217,0.0445304937076476,0.00379687264340144,0.422840769545641,0.00347942775410051,46,2
1052,0.0600193610842207,0.00867878471168409,0.396088957055215,0.000891037203246387,62,2
1152,0.0154888673765731,0.000329472133856046,0.37238644556597,0.000913495634728368,16,1
1541,0.0309777347531462,0.000474826037049488,0.344333333333333,5.51519822276154e-05,32,1
1507,0.0348499515972895,0.00108893175894833,0.352319236016371,5.99995445682761e-05,36,1
1296,0.0232333010648596,0.000577214133755667,0.346644295302013,6.97095052824691e-05,24,1
1650,0.0193610842207164,0.0015275223390669,0.353767123287671,0.000479048102512563,20,1
1167,0.0261374636979671,0.000185622847888758,0.340474620962426,6.98399506048985e-05,27,1
1847,0.0242013552758954,0.00908935907490614,0.344678011344678,0.000106680533163378,25,1
1415,0.0280735721200387,0.000382703167084928,0.327624484617824,2.91491384240642e-05,29,1
1681,0.0232333010648596,0.000314464132312727,0.342393105734173,5.23677652808883e-05,24,1
1869,0.0135527589545015,2.00584532249168e-05,0.30507974010632,1.47589685233692e-05,14,1
1529,0.0396902226524685,0.00472082311086956,0.390843738176315,0.000796620265536381,41,1
1226,0.0329138431752178,0.00236409259853171,0.361948142957253,0.000206498008004849,34,1
1418,0.0193610842207164,0.00181596683270532,0.379919087899963,0.00117456127235709,20,1
1906,0.0203291384317522,0.000155824403946471,0.332154340836013,3.08942593796622e-05,21,1
1011,0.0300096805421104,0.000363164287850722,0.333656330749354,5.37420287045738e-05,31,1
1259,0.0445304937076476,0.00128934981205748,0.341713529606351,5.63369531647541e-05,46,1
1121,0.0222652468538238,0.000524973364632896,0.346760657938906,4.60930457971618e-05,23,1
1139,0.0222652468538238,8.23665197057606e-05,0.320707854703508,2.5365113004825e-05,23,1
1244,0.010648596321394,0.000296017076517449,0.325559407500788,2.57354548121759e-05,11,1
389,0.0271055179090029,0.000582094347422478,0.33736120182887,6.10324152998031e-05,28,1
1428,0.0271055179090029,0.000457011860342397,0.334412431207511,3.86248816285825e-05,28,1
1168,0.00484027105517909,1.81903394404736e-05,0.280173582858693,3.76088566731637e-06,5,1
1672,0.0232333010648596,0.000393726459357144,0.316385911179173,1.95723024344654e-05,24,1
1469,0.0542110358180058,0.0139917677503263,0.365405022992572,6.55508887344236e-05,56,1
1041,0.0454985479186834,0.000963931782890289,0.340250329380764,6.0055141415942e-05,47,1
1815,0.0222652468538238,6.40760324164792e-05,0.319715258433921,3.20078259278089e-05,23,1
949,0.021297192642788,0.000161530555569396,0.330454254638516,4.22951754815993e-05,22,1
940,0.0154888673765731,0.000179028684242822,0.323418910457107,2.6214316065585e-05,16,1
1904,0.0280735721200387,0.000296618582957767,0.325662042875158,3.49462230158776e-05,29,1
1072,0.0242013552758954,0.000245136305085224,0.305440567711413,1.70677787016803e-05,25,1
1770,0.0445304937076476,0.00140830952010602,0.353404036948341,9.877243638497e-05,46,1
1348,0.0348499515972895,0.000504454906528455,0.335171966255678,4.75096269267929e-05,36,1
1575,0.0183930300096805,0.000795322895016791,0.377834674469642,0.00114562653945352,19,1
1727,0.0300096805421104,0.0033639562117956,0.404939239513916,0.00131930842576803,31,1
1374,0.0396902226524685,0.000462846390558329,0.353524982888433,0.000344115271284808,41,1
1237,0.0571151984511133,0.010530956178104,0.401320901320901,0.00505093629331165,59,2
376,0.0309777347531462,0.000967066794347214,0.364502470007057,0.000375792116898351,32,1
1512,0.031945788964182,0.000309201179085348,0.350764006791171,0.000263120163434482,33,1
1400,0.0203291384317522,5.25720506042764e-05,0.337692056227525,0.000170853290968796,21,1
1320,0.0609874152952565,0.000833458015207747,0.367746529013884,0.000560045612117857,63,1
538,0.042594385285576,0.000438047016451236,0.362965565706254,0.000499155402896816,44,1
580,0.0600193610842207,0.000751608210100646,0.357563170647283,0.00045327780385295,62,1
1673,0.0377541142303969,0.000290875952502635,0.354009595613434,0.000349038590386129,39,1
1313,0.031945788964182,0.000134954795908027,0.348280512474713,0.000283602138640562,33,1
353,0.0590513068731849,0.0021838427656686,0.379082568807339,0.000904491858497902,61,1
1645,0.05324298160697,0.000535834931966709,0.355349157206742,0.000367847106449245,55,1
363,0.0503388189738625,0.000931795573834794,0.369853204439671,0.000498110706499211,52,1
